longitude,latitude
0.745071229516849,-0.6784947304872218
-0.20739645175677698,-0.3054994630536529
0.9715328071510387,-0.5973810610451429
2.284544784612038,0.11041804694611956
-0.35123006208500396,1.1971785314619128
-0.3512054354237708,-0.7710421571412046
2.368819223261087,1.000820497768414
1.1511520937293631,-0.7816720723468876
-0.7042115789024281,-0.8476272124968842
0.813840065378947,0.8185946183432132
-0.6951265392186934,0.9219363780076167
-0.6985946303553853,0.8514099367626543
0.3629434073490512,-1.3157974082181412
-2.8699203669866966,-0.46595097807205077
-2.5873767487695494,0.8229885920033214
-0.843431293861459,0.04154184056389461
-1.5192466805016358,-1.0736928461974642
0.4713709988929108,0.4583179391254417
-1.3620361132818164,-0.7148072589914705
-2.118455552002937,1.794524848392212
2.198473153382331,1.5448414624182585
-0.3386644507298035,0.6040974263555673
0.10129230703188576,1.3610067047697736
-2.1371222793201854,0.0647913501233811
-0.816574086787774,0.7654374943750158
0.16638388456479913,1.477720295302075
-1.7264903661334543,0.2454986817943127
0.5635470275185079,-0.25518717151428366
-0.9009580348782075,-1.7046219581771158
-0.43754062468991517,-0.08313352572149399
-0.9025599183440953,0.8234231845623113
2.7784172767634066,0.9456334275676297
-0.02024583710690088,0.5043650657184098
-1.5865663934338505,-0.5412990949622398
1.2338173681547835,-1.9768215689475905
-1.8312654749565334,-0.4952150980047351
0.3132953925071331,-0.3043448710539514
-2.9395051858196632,-0.3129289671900141
-1.9922790733476456,0.6185563569779244
0.2952918538036853,1.9856764110148397
1.1076998699931155,0.12352920184109302
0.25705242178495574,-0.21673178915646166
-0.17347242358236079,-0.2592218130040925
-0.4516555433839332,0.1243847669077142
-2.217782985551141,-0.828293760348399
-1.079766312592063,0.12019855874605508
-0.6909581564396813,0.4508123363317998
1.5856833393283736,0.20968606357448813
0.5154274343526921,0.4575419340047812
-2.6445602330441007,0.4337476093485353
0.4861259540921925,-1.7718966822464437
-0.5776234206244748,0.6368701583954032
-1.0153830004589381,-0.6710148456624536
0.9175144332613019,-1.095839163003958
1.5464992837439264,-1.1044518278549962
1.3969201786742977,0.4335416104725293
-1.2588262848339578,-0.22257492722485295
-0.46381856377682185,-1.6819687839854107
0.49689514710534594,0.47803781519228344
1.4633176906835388,-1.4396081307988273
-0.718761356767935,0.13982135851821087
-0.27848846499572566,0.23849892567305414
-1.6595024610090423,0.8855770816950449
-1.7943099361210062,1.7816847864668515
1.218788733591297,-1.3646763259005417
2.0343600428562345,-0.05247385606304944
-0.10801518237050077,-0.27633529504421733
1.5052993468380362,0.43374968596096225
0.5424540375714513,0.21566877093361858
-0.9676796319076864,-0.35254624273661994
0.5420934082626209,-0.4409021886108555
2.307054849698954,-1.1164508551840475
-0.05373905866492731,0.9878615824065092
2.3469654837210094,0.45920418159952925
-3.9296176561346163,0.9177681977951373
1.2328537565628357,-0.3103961364755137
0.13057060235725684,-0.6568354686944304
-0.4485110256988012,-1.0783150666292278
0.13764116480325345,0.3589175837406595
-2.9813533719013394,-1.0397932245282346
-0.3295078317562679,1.8486630689665502
0.5356688572676196,-1.3076425810934404
2.216841067112274,0.2736601192125019
-0.7774053274104711,1.5668547072137862
-1.2127404043397814,0.599089759263809
-0.7526355653768049,0.17567371249177932
1.3731031765531112,-0.9684836469618956
0.4931266644895267,-1.381769188567704
-0.7946403056505582,0.7700501089175859
0.7699011496700341,1.5061472407749465
0.1456163240220606,-0.43884999047817147
1.4529674857993338,-1.139061507616351
-1.0530796408160286,-2.4581694305490185
-0.4914932198966523,-0.9807648436625377
-0.5881622296982365,-0.11365684249904019
-2.195272422198178,1.5991232408367342
0.44418041559686405,0.6731336922329685
0.391582908269834,0.305085404706753
0.007670184963691335,-0.40011966130113097
-0.3518807000627204,-0.5831657172559563
-2.1230561130756214,1.4056475975079636
-0.6309679841480386,0.20073854075838948
-0.5140717747901542,-2.102600691921022
-1.2034159038324284,-0.6735396478972429
-0.2419285674990137,-0.8582160317716268
0.6060762852218076,-0.5462640091774649
2.829278851815795,0.5629106602850852
0.26186671924775845,-0.10744488179424941
0.3863255860841466,-0.07686540700366203
-0.11166887364925082,1.3134731613252366
-2.8781568229485623,-0.6964610897866884
-0.03977081317382532,1.8641995258873496
0.09034531491153966,-0.6713075913710861
3.694863168727929,0.08919819661257138
-0.2885414471716838,-0.2812035954027669
0.4523210135004187,0.12341913350096105
-0.05206765455786497,0.44459199507312896
-1.753017056429298,0.43383524008887653
1.7142342217725308,-0.75311733062058
1.127899549030161,-1.1229146774475707
1.1865479205645704,2.5031717909057107
-1.3640811821921084,-0.4839843396005531
2.104191466404149,0.6992124386719866
-2.1027765941884216,-1.6076413105231968
0.8802856407004054,-0.2796127199046768
3.285683438714968,-0.12719938398244293
-1.4858044876960326,0.4728150699278325
-0.8494465944041578,-2.722454140991939
0.14947704763146183,0.16614061307833064
-0.7552134811742988,-1.1497414553678929
-2.3259951465991993,0.32434571119492384
0.10284446220904099,-1.036329196838163
-1.5934555705891573,-0.8554826959255813
0.7103886459527724,-0.27362761039326816
-1.3791363513507047,-1.0523294696031953
2.324901607526309,-0.47553444673535483
-1.1748799385043556,-1.1933757685433153
-0.48309227430851337,-1.8331704516987275
1.2202758260545046,1.0179570524293595
-1.846296474650933,-1.2960486928239283
0.34118990190619414,-0.17868088760798354
1.960714131423642,0.7528910814937849
-2.4112248518418413,-0.6149441025160431
0.27695078779845633,-0.8251658997455379
0.3898241913726353,0.22623808866742148
1.1727343076659655,1.117933822727152
-1.855426066317123,-1.1693152650864689
-1.9806849196264145,-0.15014783201743892
0.7829123484253464,-1.7324945949673274
0.4454770098497791,-0.39320100368219
0.3757392755188148,0.034204684538075444
0.5196723142454636,-0.8546246417550657
-1.0200370823677363,-0.45699183382523145
0.34838054574150534,-1.40822676830745
0.43960870994802187,0.07707861138149362
-1.0715271270395517,1.0556942488831498
2.7986617667171347,-1.0971438697704636
0.7107493813676813,-0.6226717665523829
-1.786955245803973,0.5025462464541818
0.9848304129507446,1.2120907193227362
-1.462022505340982,-1.4931898122089313
1.180626905613678,-0.16878473741594932
1.7378933685111062,0.283130822319525
-1.2310234775275657,-0.10205639062884797
1.4450641938664828,-2.476792066877087
0.6191713904047474,0.5010900093087719
1.233090239991735,1.5193363510906441
2.845189473980921,0.11666175116950343
-0.36808217400430576,-1.0311060532942633
-1.1306042465362345,-0.5131272463642831
-1.334271644438285,1.769913067655593
-1.2237154274481574,0.9099625408605586
-0.11565256412115629,0.6400266183843293
0.5117279622249659,0.35641258353437605
0.4150361989950286,-0.6611371121909724
1.2407748735540358,-0.20057118065576857
0.01950283781686053,-0.07792273567851586
2.1803011157359755,0.549574316064444
-0.3969852498569341,1.5089188942669034
4.080253749884428,1.118338136793128
0.9385010216475094,-1.4193843557960406
-1.2857363346244237,0.22399496890104872
-1.6063387470916686,0.736763345167897
0.723708622864778,0.6188603301446354
-0.3351941779887764,-0.6292337633874194
1.071000741138138,2.9141092157683617
0.7098564368603173,-1.2770845623311189
-0.10924336898530916,-1.08318844666605
